label,intensity_DNA1,intensity_PD1,intensity_SOX10,polarity_PD1,centroid-0,centroid-1
4468,468673.00000000006,1392206.0,174146.0,0.07675468192818634,756,510
4469,967620.0,284646.0,71275.0,0.018396968936943408,1039,505
4470,984409.9999999999,348919.0,132315.0,0.16716529497311777,1047,505
4471,797522.0,335941.0,311785.0,0.4308044680954399,1201,507
4473,1323453.0,139815.0,82605.0,0.237530419015612,1342,505
4477,2039830.0,754408.0,83400.0,0.07114643197547688,1705,506
4478,1021259.0,1666511.0,67010.0,0.10549047505510606,1892,506
4480,1363810.0,337916.0,295623.0,0.3907218300474424,131,508
4482,2602875.0,1230865.0,1415278.0,0.19747280474798892,813,505
4483,883386.0,230937.0,72861.0,0.2075626531961085,1013,502
4485,1346980.0,171974.0,103610.0,0.14083590361936627,1356,511
4490,1783601.0,996899.0,2556882.0,0.21687752954862516,506,515
4491,497997.0,568873.0,95265.0,0.07571352391910648,1028,506
4493,1006044.0000000001,99526.0,47721.0,0.04903589139944175,1577,505
4495,1330512.0,885649.0,74527.0,0.2481117863131323,1770,505
4496,1607993.0,520621.0,60093.0,0.020324427003309827,1849,505
4503,896332.0,231086.00000000003,43811.0,0.06894945677078161,1645,509
4504,1284871.0,461323.0,49257.0,0.006757104082506474,1835,505
4509,1984576.0,300353.0,1457038.0,0.28660121986412374,183,512
4514,1411937.0,452168.0,42711.0,0.0,1825,507
4515,1473506.0,1624002.0,81446.0,0.013222848806454182,1937,509
4518,2666992.0,286174.0,1996833.0,0.0924099628949938,104,517
4519,1422824.0,289787.0,1124340.0,0.23248280790500567,165,513
4521,1122384.0,99408.0,59492.0,0.14573449614806716,1166,506
4522,699743.0,318089.0,93976.0,0.2983686682643734,1312,506
4526,1210288.0,518371.0,64366.99999999999,0.037922404983723526,1665,512
4527,1312653.0,446557.0,61099.0,0.005024338519975258,1776,512
4530,1557225.0,2023172.9999999998,91289.0,0.1591437922022068,1980,514
4531,1198244.0,632484.0,58954.0,0.04186112027497407,1994,509
4534,1569250.0,475396.0,802892.0,0.295494369470017,1217,514
4535,1647054.0,399906.0,168970.0,0.17330624144038523,1273,515
4536,1873950.0,409040.0,181567.0,0.07423346920928313,1375,514
4537,656930.0,640939.0,88187.0,0.08200379122456626,1445,507
4541,1093990.0,198789.0,29808.0,0.0,1858,507
4542,784304.0,883933.0,48085.0,0.022718231583072408,1875,507
4543,907981.9999999999,182293.0,37098.0,0.019812264308720625,2005,511
4545,1389829.0,319386.0,83243.0,0.15926503981140633,2049,513
4546,1386992.0,969495.0,184118.0,0.30438612279365046,1065,516
4547,2288943.0,349751.0,1438925.0,0.3278089011780128,1193,515
4548,1598466.9999999998,300455.0,123036.0,0.24712694274591648,1474,515
4549,887064.0,479466.0,51885.0,0.25815827036894373,1620,509
4553,659473.0,192894.0,41200.0,0.11599423914264011,2149,509
4554,668702.0,265169.0,488366.0,0.13961508572745998,34,510
4555,924495.0,182021.0,959157.0000000001,0.3462614258378116,148,517
4557,1812742.0,448980.0,205196.0,0.13186904476158218,396,511
4559,1319819.0,715473.0,195673.0,0.10600096592868453,446,514
4561,1545787.0,268592.0,69404.0,0.1299746798958378,1592,515
4562,1438710.0000000002,989322.0,62466.0,0.07804726574578148,1886,513
4563,1656698.0,621901.0,106737.0,0.14071849183939292,2061,516
4566,748315.0,330256.0,96959.0,0.38113502606421334,1004,513
4571,1438787.0,266070.0,41420.0,0.006712036033865677,1763,513
4573,1132925.0,371973.0,162220.0,0.3726975620270287,993,516
4575,1208552.0,2131077.0,206535.0,0.06469233663730188,1131,522
4577,2504403.0,242826.0,93885.0,0.14112591914261483,1559,513
4579,1848526.0000000002,1095340.0,83180.0,0.02512431875417456,1813,517
4581,868224.0,128454.99999999999,34828.0,4.285359539739185e-05,1870,512
4582,1069945.0,709570.0,66605.0,0.19390559453954195,1966,513
4584,1914664.0,315483.0,858079.0,0.1624878412799168,1178,516
4585,1578033.0,1085640.0,137220.0,0.041526702031226624,1301,517
4588,1371272.0,215187.0,95831.0,0.07621204706187917,1547,515
4591,1605799.0,345003.0,166157.0,0.3435259803618554,1241,521
4592,930473.0000000001,199040.0,62853.0,0.10779344140484587,1501,513
4596,1855318.0,1026352.0,77740.0,0.03783408301421576,1905,521
4598,2784303.0,196419.00000000003,1672288.0,0.3595739398237124,176,521
4599,714924.0,165169.0,87852.0,0.25083139038650093,421,514
4602,941776.9999999999,2668526.0,262366.0,0.07166591145125045,629,520
4603,1501469.0,651621.0,291786.0,0.12601837557575127,810,520
4606,978585.0,108355.0,55959.0,0.09354353477528334,1368,517
4608,1145175.0,227732.0,40899.0,0.0008432023338604901,1706,515
4610,735862.0,896931.0,57973.0,0.08729016845036658,1826,516
4612,718975.0,180732.99999999997,818236.0000000001,0.20403624449154997,136,520
4613,2027050.9999999998,568192.0,221415.0,0.13948750105792615,459,524
4614,2863466.0,498994.99999999994,1006222.0,0.23671657507013577,888,525
4617,1583340.0,399612.0,118984.0,0.11073660588843687,1325,522
4618,1942723.9999999998,1010123.0,179273.0,0.12081441288490778,1341,520
4619,1933930.0,412895.0,111906.0,0.11238082727043826,1360,520
4620,2611624.0,354720.0,196993.0,0.14621807494199107,1397,521
4623,970153.0,140689.0,32864.0,0.0764430145507965,1806,518
4625,1678521.0,1124974.0,89381.0,0.07932407974354205,1913,518
4627,1108962.0,577333.0,46482.0,0.00923972182438816,2012,516
4630,1448287.0,242294.99999999997,65632.0,0.30522011298926827,1622,516
4631,1132541.0,190281.0,36241.0,3.4742294363902435e-05,1863,517
4635,1867790.0,363037.0,626387.0,0.08867714418832394,736,518
4636,1126394.0,429021.00000000006,221996.0,0.23744608474477175,951,526
4639,1466371.0,596882.0,173768.0,0.15313174924982612,1162,524
4640,1207624.0,178816.0,78387.0,0.2611160672620725,1251,521
4642,833084.0,313833.0,41622.0,0.040282452896135544,1832,522
4643,1193884.0,729326.0,79561.0,0.025295680138238474,2034,526
4645,2056671.0,473508.0,1930052.0,0.07570133296730638,483,525
4647,982085.0,647784.0,80346.0,0.14092870864384363,1351,523
4648,1639835.0,352420.0,107498.00000000001,0.11119484287967117,1467,523
4649,872477.0,66237.0,30032.0,0.0,1599,520
4653,1567831.0,124391.0,1371867.0,0.030857040473196616,159,524
4654,2369656.0,601428.0,2268208.0,0.28984546447506915,218,524
4655,1207767.0,1305015.0,152407.0,0.08398756538036271,404,519
4656,556898.0,1160084.0,149276.0,0.10170473721865005,590,523
4657,1066115.0,669633.0,201717.0,0.14573875750137733,755,521
4658,640138.0,1024699.0,139973.0,0.08313093663097035,974,529
4659,2099476.0,806952.0,1417781.0,0.09296366486519739,1113,524
4662,1165966.0,435845.0,106004.0,0.12030937003729951,1528,520
4664,1176092.0,256260.0,43935.0,0.08985565418139087,1665,520
4666,791436.0,1292429.0,90076.0,0.08144890949607232,2023,524
4667,1316481.0000000002,370795.0,190081.0,0.14567242786181056,2073,524
4669,2061885.0,456750.0,1753659.0,0.3314635553408336,200,526
4670,3716474.0,12127145.0,558101.0,0.12474562592510162,304,533
4674,679820.0,829093.0,174887.0,0.11840286371310886,920,529
4676,1466240.0,441670.0,59831.0,0.06091663835889102,1673,522
4677,1085364.0,323185.0,40017.0,0.0,1743,521
4681,1526077.0,259154.0,203249.0,0.32150191724410676,2108,524
4684,770072.0,508381.0,141420.0,0.1611056474117993,394,525
4686,1415099.0,207919.0,75232.0,0.2759733871179363,1568,524
4689,1725222.0,681751.0,90885.0,0.09236022621584847,1794,526
4691,919217.0,251790.0,34169.0,0.08703777938696629,1999,522
4694,635357.0,103792.0,738074.0,0.22061161231191984,191,529
4698,2210688.0,354289.99999999994,1399240.0,0.33408656151678595,576,531
4700,2314824.0,214724.0,1585680.0,0.18430081648683733,1263,529
4705,1990009.0,278096.0,1718855.0,0.18654079839192514,114,531
4707,1578261.0,1279835.9999999998,269417.0,0.20569108317603135,1004,530
4709,611194.0,1397447.0,141874.0,0.06985810521299624,1201,528
4711,769845.0,302487.0,67622.0,0.07755595612944557,1542,529
4717,1444858.0,974665.9999999999,82123.0,0.09270469491699214,1936,533
4718,1336809.0,326812.0,64864.0,0.12936213318151998,1991,524
4720,707960.0,559101.0,233480.0,0.18928159973815598,30,533
4721,680062.0,403628.0,89623.0,0.12773048575467758,351,532
4726,2029914.0,665170.0,1351561.0,0.09693860693689652,1025,527
4727,1178976.0,1087876.0,149647.0,0.08313414959210383,1085,532
4728,1951726.0,629862.0,170566.0,0.11311635693672722,1441,534
4731,1217234.0,663377.0,79959.0,0.15716419443210025,1626,531
4732,968395.0,624011.0,68982.0,0.12234669401584844,1645,529
4734,1811925.0,370837.0,57120.0,0.03367985079379504,1734,526
4736,1050100.0,221149.0,35727.0,0.03880262888211401,2042,525
4738,1174855.0,575278.0,167807.0,0.12671792599084752,523,535
4739,1482763.0,923747.0000000001,207500.0,0.08857158966644844,910,535
4740,971103.0,426611.0,117044.00000000001,0.05061341582241512,1457,533
4744,1586535.0000000002,540072.0,67209.0,0.019761065063595176,1808,527
4745,1048660.0,1394144.0,86982.0,0.026962461401617097,1853,531
4746,1945217.0,760421.0,124585.0,0.035205102870673216,1915,529
4748,393574.0,192150.0,211224.99999999997,0.3134613207323648,799,533
4750,1565560.0,631276.0,149993.0,0.153772148295779,1193,532
4752,1830737.0,111350.0,52223.0,0.04177002091273711,1599,528
4753,1414097.0,180983.0,47181.0,0.04958156309603447,1777,526
4755,725182.0,163920.0,30204.0,0.034061834927562096,1829,528
4757,949231.9999999999,481901.0,146003.0,0.22326672086153646,337,531
4758,978148.0,679943.0,205043.0,0.19982998163902813,366,532
4759,3260074.0,845636.0,1847676.0,0.270815440310639,449,535
4761,1287563.9999999998,415088.0,62904.0,0.054133987766640766,1635,535
4762,1364511.0,487468.0,52942.0,0.018120565789476042,1838,529
4763,1181530.0,863414.0,55236.0,0.0962903770080386,1886,533
4764,924199.0,432199.0,67439.0,0.14186434353079236,1960,531
4767,565478.0,906111.0000000001,134865.0,0.030090360425108487,618,535
4768,1801173.0,882589.0,190230.0,0.18125653794687407,1364,533
4769,654682.0,204645.0,50073.0,0.027442829999553237,1425,531
4770,1590498.0,259472.0,82474.0,0.05080961795379135,1434,533
4771,1581909.0,414383.0,74421.0,0.04889455659284875,1663,531
4772,1630419.0,1125605.0,90337.0,0.024411056749607665,1684,529
4775,2119359.0,1863431.9999999998,108437.0,0.10917462118234249,1945,534
4778,942414.0,457404.0,819661.0,0.11617401456304749,128,538
4780,740595.0,616615.0,218949.0,0.20452330102592112,729,535
4781,1903590.0,257502.0,1514258.0,0.3089922570224307,1247,534
4782,1685272.0,1134132.0,138084.0,0.1060196324896399,1384,538
4783,1323432.0,198732.0,74256.0,0.0934724389603776,1418,535
4788,1298427.0,172910.0,1153360.0,0.09260712064564225,102,534
4789,1018049.0,370187.0,169118.0,0.32825815062979563,634,538
4791,1948457.0,873091.0,3078718.0,0.20405778366784777,990,542
4792,449401.0,1093028.0,78571.0,0.129117002547434,1154,530
4793,1664093.0,504651.0,159252.0,0.1908607727657456,1297,536
4794,1311164.0,358325.0,115295.0,0.18121728999854236,1317,533
4795,1949498.0000000002,855787.0,164252.0,0.20082635466825088,1331,536
4796,1181331.0,343907.0,98093.0,0.055068768206727334,1532,536
4797,678031.0,670847.0,30826.0,0.14713934643900575,1879,530
4798,1273741.0,237568.0,69274.0,0.03624999180194264,2048,530
4801,652378.0,127764.00000000001,115283.00000000001,0.23309278395514477,1279,534
4803,928849.0,68274.0,36115.0,0.03356295356424076,1558,533
4805,2161108.0,853272.0,117026.0,0.20094767974568384,1709,537
4806,823376.0,428230.0,41473.0,0.03961184214251909,1754,531
4809,1059743.0,562641.0,290015.0,0.13465916558250798,476,539
4814,1563550.0,1012266.0,122229.0,0.16989375884485414,1732,534
4815,1573149.0,520481.00000000006,73109.0,0.05225931231586752,1779,535
4816,1941824.0,811323.0,76459.0,0.11971244711274388,1791,534
4821,1402552.0,530491.0,1935425.0,0.05720860479021395,148,538
4823,1023129.0,173424.0,61975.0,0.047749461690258115,1583,536
4824,2154896.0,1169771.0,128180.99999999999,0.12049149666694521,1986,539
4825,1487141.0,452327.99999999994,153906.0,0.012685045387179232,2144,540
4826,1576042.0,556826.0,195773.0,0.16351215456220664,654,543
4828,1471752.0,564894.0,223856.0,0.3048959084427232,1112,538
4829,1510967.0,555123.0,162121.0,0.20870785978173084,1121,541
4833,1391954.0,218558.0,52128.0,0.018991066476404743,1606,537
4837,1730213.0,412024.0,73328.0,0.05452942093395248,1810,536
4839,1924970.0,967129.0,170687.0,0.3090806671403976,2014,537
4840,1031924.0,782073.0,280761.0,0.11387553802219899,385,546
4841,2044024.0,780815.0,1248037.0,0.13929067499029615,547,540
4843,1313520.0,307351.0,64027.0,0.07934721440249053,1573,542
4844,1391247.0,302584.0,72152.0,0.0545668591541513,1693,539
4845,1274127.0,261515.0,48555.0,0.1631099286056354,1921,535
4847,877927.0,641931.0,249932.99999999997,0.2056512466168065,255,542
4851,1680711.0,321216.0,105307.99999999999,0.16446441935161124,1396,545
4853,1691800.0,654493.0,91225.0,0.10520879229227145,1678,540
4854,1414955.0,479319.00000000006,63176.0,0.018779225053145904,1761,537
4855,935207.0,659125.0,43860.0,0.09769805906835839,1772,537
4857,1281176.0,518277.0,103434.0,0.08531069670095474,2043,537
4858,512566.99999999994,82305.0,74345.0,0.013598326798977206,2131,537
4859,982991.0,442351.0,223469.99999999997,0.09626535013092448,57,547
4860,686240.0,328739.0,233780.0,0.21795227378400658,71,546
4863,2375963.0,850947.0,1463582.0,0.3125240819216166,1228,544
4864,1377895.0,412537.0,115299.0,0.16350965244944693,1410,544
4865,1511539.0,185559.0,92584.0,0.12217536153228213,1426,537
4867,885818.0,1000300.0,125702.00000000001,0.193564108472786,1742,538
4868,1303067.0,4521806.0,293029.0,0.04746383230874141,280,547
4870,1025767.0,457604.00000000006,115644.00000000001,0.1212039551254702,1092,541
4871,956394.0,317827.0,44629.0,0.017743412974644667,1623,540
4872,1293317.0,1678555.0,115191.0,0.06426691143216692,1630,542
4875,550519.0,2497862.0,259092.0,0.06274248850514101,419,548
4878,1001069.0,355739.0,759276.0,0.16728542566232935,976,545
4882,1511917.0,315727.0,64050.0,0.10746976054135972,1666,544
4883,1731531.0,1307878.0,80687.0,0.09648339030949173,1850,542
4885,1174808.0,1996872.0,90361.0,0.05679033873253252,1863,541
4888,1337012.0,471422.0,55407.0,0.1762388416887356,1956,542
4889,1108393.0,978685.0,177527.0,0.09348793221303009,217,544
4893,1476905.0,788992.0,96019.0,0.042892571441518916,1306,547
4894,2410922.0,329623.0,1812413.9999999998,0.16193354661586365,1492,552
4897,1392946.0,1265037.0,323287.0,0.052350835472276015,842,550
4898,1044405.0,632082.0,57957.0,0.042322384116394475,1085,544
4899,2422262.0,416724.0,967621.0,0.20674684076248068,1195,547
4900,3099964.0,470042.0,200512.0,0.09535890122580766,1273,547
4901,1722580.0,1190267.0,117489.0,0.1263359863828678,1317,545
4902,1058030.0,412656.0,90781.0,0.13455654307757559,1466,543
4903,1148799.0,111010.0,46961.0,0.06682409465183274,1542,545
4905,1033797.0,284444.0,36747.0,0.0,1644,542
4906,947140.0,143821.0,28833.0,0.00176727941107023,1657,541
4908,684020.0,613427.0,109121.0,0.07591879962311116,1284,547
4913,1216847.0,416230.0,55601.0,0.04010951821376078,1822,543
4916,1324438.0,208597.0,194275.0,0.04298511608158683,2132,545
4919,1319095.9999999998,2117777.0,205135.0,0.15790588593785862,1039,551
4924,1193395.0,2421012.0,90837.0,0.10202941354133362,1788,545
4925,1680345.0,1136244.0,74406.0,0.033573381037927445,1810,543
4926,1591465.0,1652351.0,72597.0,0.049895953980357816,1841,546
4927,1268017.0,289847.0,44899.0,0.014930308169897013,1900,543
4929,1472156.0,788767.0,264055.0,0.057804256535854116,2073,553
4930,807242.0,213131.0,197557.0,0.03473324166710959,793,550
4932,1827973.0,766996.0,225914.0,0.09389663811763374,912,548
4936,1237927.0,231863.00000000003,153000.0,0.34912069648321103,622,550
4937,1197340.0,1290158.0,204073.0,0.0963995784236078,1016,554
4938,866260.0,2588584.0,122309.0,0.08155738586922787,1056,556
4941,1216077.0,460786.0,53499.0,0.13496104306746753,1374,546
4942,1236071.0,318410.0,43098.0,0.12783305638512768,1606,545
4943,1336780.0,552448.0,67951.0,0.1516173506490397,1752,552
4946,641559.0,323144.0,138012.0,0.1906703282873366,27,553
4949,1075241.0,1693334.9999999998,163552.0,0.03998913785969234,950,553
4950,1457165.0,2839027.0,209579.0,0.41356522824576547,1349,555
4951,1524798.0,458481.0,119957.0,0.2843613995482181,1529,551
4953,1171248.0,239390.0,47073.0,0.07499080089100349,1691,547
4954,1517673.0,678265.0,90283.0,0.19032550167795714,1739,551
4956,854023.0,279202.0,68476.0,0.12927020323847324,1942,551
4957,595863.0,233217.0,222899.0,0.12670826981455688,98,556
4958,1241735.0,1382782.0,277807.0,0.16242739246590612,304,556
4959,2234800.0,874035.0,400345.0,0.1992639329211588,362,560
4960,1531358.0,325280.0,118144.0,0.16011720807315408,921,554
4962,787455.0,1643441.0,97699.0,0.02806300607686691,1132,549
4963,741616.0,687708.0,154000.0,0.05397886943830828,1167,554
4967,1223518.0,182052.0,48079.0,0.0161430768704446,1683,551
4970,951037.0,714525.0,71733.0,0.16394774669623896,1731,554
4972,650467.0,120719.0,152132.0,0.20339251034050784,1096,548
4973,1974545.9999999998,562612.0,1261289.0,0.36017872227590647,1244,555
4977,1516764.0,363629.99999999994,64429.0,0.10358002007932007,1760,549
4979,1183447.0,375392.0,159773.0,0.12285891697273668,1153,559
4980,886408.0,306403.0,90246.0,0.08513467238554676,1161,559
4981,1081420.0,877799.0,219765.0,0.1407139085930097,1367,553
4985,1329425.0,1661039.0,79726.0,0.09127935012257181,1862,552
4986,1232003.0,321724.0,54847.99999999999,0.1425016664099535,1927,556
4988,1468841.0,438960.0,85914.0,0.1553644865601736,1956,549
4993,365352.0,335404.0,47927.0,0.14385126879461324,1394,552
4998,1078671.0,3733137.0,215071.0,0.19312100227920245,859,560
5003,1607088.0,438134.0,80585.0,0.05711940445214304,1829,554
5004,704161.0,382461.0,469465.0,0.23394786784215807,292,558
5005,1099199.0,1151489.0,178405.0,0.0939347604365269,321,559
5010,1279350.0,1037885.0,54336.0,0.187484504937506,1868,559
5012,2549180.0,1225686.0,106672.0,0.15689085422331878,1881,557
5014,1271490.0,784434.0,106048.0,0.25077995675136316,1972,555
5015,1235714.0,1203973.0,1111287.0,0.17999171980694195,1101,557
5016,2581905.0,664033.0,1552115.0,0.3052871763313325,1261,561
5017,827186.0,95571.0,30710.999999999996,2.136412878490077e-05,1375,553
5021,560749.0,130814.0,107393.0,0.1864296888439624,64,558
5022,1612265.0,956691.0,373348.0,0.10578365317027927,165,563
5025,1672585.0,1096293.0,1418938.0,0.31310416196617963,1210,556
5027,2200363.0,558327.0,90612.0,0.024155881406234897,1387,556
5029,1484628.0,581320.0,79833.0,0.05837153197432203,1601,558
5030,1518482.0,728210.0,100830.0,0.05676226291845944,1636,557
5031,1552553.0,540103.0,74978.0,0.26584693356479916,1694,555
5032,1497925.0,696030.0,100988.0,0.1611139243846039,1838,558
5034,611858.0,1075288.0,196092.0,0.05338781618748435,590,565
5035,2958803.0,1410668.0,1757721.0,0.13332426164341718,874,563
5039,1011456.0,434954.0,349313.0,0.15133041502258673,122,566
5041,1253076.0,536590.0,1737330.0,0.25327071647740784,278,562
5043,508938.0,353792.0,69433.0,0.1670106892835321,986,561
5045,1424841.0,447479.0,655439.0,0.2687292163641276,1186,556
5048,383650.0,744380.0,170973.0,0.035036227229394694,597,566
5049,2232934.0,672354.0,1476164.0,0.30865683086336737,814,566
5052,2385691.0,797818.0,1577466.0,0.22353933015890648,1324,563
5053,2916194.0,312391.0,1511825.0,0.029666211378235847,1499,563
5054,2519397.0,599259.0,126014.0,0.09672868630987069,1618,564
5055,1438388.0,582029.0,70395.0,0.23107744720519507,1662,559
5057,1342665.0,494696.0,50794.0,0.0318957964210661,1801,561
5058,1274283.0,888160.0,74984.0,0.08758541995873899,1852,564
5060,1191738.0,96628.0,55937.0,0.06112246522225971,54,562
5062,1546085.0,1489544.0,1014574.0,0.18325513054244263,837,563
5064,906988.0000000001,977935.0,211886.99999999997,0.17572825060527425,1234,563
5065,1089146.0,257279.0,75135.0,0.1491809509405697,1442,561
5066,1416437.0,434312.0,60428.0,0.10067359939892416,1646,558
5069,1812360.0,595749.0,244578.0,0.10393230540331556,940,569
5072,2731208.0,829018.0,386778.0,0.05323567115198192,2027,569
5076,2476410.0,339882.0,1864145.0,0.058328542638397554,801,569
5077,957799.0,243636.0,90564.0,0.22833199317039637,954,563
5079,1081996.0,5069084.0,144520.0,0.07877416468037739,1005,565
5082,1672306.0,1166931.0,99697.0,0.05728369429704576,1400,565
5084,1267183.0,220289.0,47128.0,0.11569152659056735,1551,561
5085,1556491.0,746744.0,82136.0,0.03506698594332942,1712,561
5086,1698079.0,315573.0,75869.0,0.16447489932473594,1758,562
5087,1068386.0,2817109.0,169703.0,0.08898054364876287,1958,567
5088,1951196.0,198366.0,1174726.0,0.08705252836718938,780,566
5091,1313251.0,243465.0,91754.0,0.23920829242382224,1533,562
5093,1320747.0,177959.0,44202.0,0.03262712702094053,1730,561
5094,1346558.0,444216.0,215485.0,0.20912287749889796,216,566
5095,1005582.0,2535775.0,257112.0,0.06036811510381166,472,571
5097,779661.0,190700.0,52633.0,0.003159006890721648,1053,564
5098,1011365.0,111659.99999999999,38667.0,0.06591840553030962,1609,563
5099,1558877.0,510844.0,85103.0,0.2575376280286706,1741,565
5101,1183801.0,793581.0,176262.0,0.37769091342304467,1972,567
5102,1999308.0,508032.0,373230.0,0.07209779811078394,75,574
5105,1188280.0,240400.0,70603.0,0.1519152208164009,964,563
5106,1526620.0,520272.0,100816.0,0.09372572849922797,988,568
5107,647091.0,645175.0,353534.0,0.09616736486413101,1077,568
5108,1558261.0,1283017.0,252631.0,0.13209893600300693,1139,570
5109,4563958.0,653780.0,291104.0,0.4282525407995376,1483,575
5111,1191259.0,255504.0,53930.0,0.3366828477828111,1580,567
5113,1002915.0,256423.0,53514.99999999999,0.08911646832925839,1919,566
5116,1840751.0,354224.0,1285572.0,0.20317378679403458,1173,573
5117,1349759.0,417702.0,96381.0,0.0984654670117729,1424,572
5119,2727724.0,332159.0,1731446.0000000002,0.16756404906113959,1518,578
5120,957824.0,334256.0,46917.0,0.028270073324192523,1844,568
5124,1153413.0,1880792.0,351397.0,0.1276851142931562,413,574
5125,1767928.0,1564845.0,322244.0,0.11074529599845306,449,574
5129,967380.0,234923.0,56862.0,0.07375783461876798,1641,566
5134,698520.0,210465.0,161381.0,0.12107400926133254,653,572
5138,2907082.0,594812.0,1884842.0,0.10169033381555094,1277,577
5140,2285505.0,627156.0,2328202.0,0.10849220309636629,1350,576
5141,1484392.0,1427238.0,112095.00000000001,0.20205798105466174,1554,569
5143,1611498.0,762021.0,82861.0,0.09368067692041344,1830,572
5144,1325732.0,839298.0,86420.0,0.08724714820040048,1945,571
5146,1435247.9999999998,399453.0,758137.0,0.07890334912469883,734,577
5147,1686737.0,338244.0,995838.0,0.1384060428865493,745,575
5149,855555.0,2204857.0,208428.0,0.11950862564755187,1196,575
5150,1371796.0,4321854.0,475459.0,0.06972716129011079,1208,572
5152,1052103.0,614539.0,485734.0,0.31252007179683655,1379,574
5153,788466.0000000001,221026.0,60917.0,0.12512530206970218,1595,568
5154,1083260.0,145846.0,73944.0,0.16196329606526397,1604,568
5155,1615076.0,350554.0,80007.0,0.11997986052300884,1683,569
5156,1506315.0,163514.0,51055.0,0.36225555366965145,1692,570
5157,1152418.0,171123.0,44467.0,0.2762898629741862,1750,569
5159,1220523.0,1573674.0,163294.0,0.17592660045449468,1047,571
5161,2075990.0,313417.0,1266504.0,0.18595896998637904,1079,575
5162,2100425.0,685833.0,1267795.9999999998,0.14882451969616783,1091,579
5165,1575282.0,319808.0,71219.0,0.13185936009055121,1730,568
5166,1479315.0000000002,574285.0,65545.0,0.09340279741796877,1774,572
5167,805207.0,582538.0,44238.0,0.11994995321594194,1781,572
5168,1603145.0,689282.0,61838.0,0.19244439928142856,1838,573
5171,1827586.0,662975.0,1441536.0,0.20238042453912405,1365,581
5172,1259936.0,123183.0,41821.0,0.1703414508298958,1651,570
5174,1135542.0,231733.0,38795.0,0.0,1789,570
5175,764058.0,469479.0,45395.0,0.030309724719796392,1868,572
5176,1417640.0,333059.0,62510.00000000001,0.025723218672521336,1929,572
5179,894174.0,189942.0,67113.0,0.06402666585285613,1435,573
5180,1447602.0,214374.0,73802.0,0.10412252026627408,1453,571
5181,1294649.0,653719.0,105221.0,0.1986226967394319,1534,572
5182,882254.0,76030.0,33262.0,0.046849904819694886,1637,573
5183,1053391.0,557316.0,47835.0,0.047238380854681496,1875,575
5184,950529.0000000001,424940.0,41438.0,0.09411220389348714,1882,574
5186,2494409.0,594248.0,2495613.0,0.3544615106014979,21,579
5189,1223205.0,143666.0,58274.0,0.2051527965551984,1574,574
5190,1425709.0,424626.0,70896.0,0.09697449702704397,1713,575
5195,965789.0,317059.0,120397.0,0.13403313877582343,1565,574
5198,806777.9999999999,634476.0,67149.0,0.031149845601351197,1914,574
5200,849064.0,394450.0,976654.0,0.1362256853679889,961,580
5202,1716974.0,624667.0,871271.0,0.3071862482596681,1293,582
5204,798051.0,97340.0,49479.0,0.18588466274948054,1620,573
5205,1230908.0,911107.0,71169.0,0.08691225615945772,1901,575
5209,1307851.0,533461.0,792702.0,0.12630771586284498,982,578
5213,1248474.0,3052744.0,178311.0,0.19513893483826286,1313,582
5214,1741234.0,521692.00000000006,121368.0,0.10482876807071731,1444,580
5217,694758.0,324848.0,74546.0,0.05106686924671809,1667,583
5218,1674037.0,619713.0,110759.0,0.07385957478449698,1727,577
5221,742998.0,273335.0,27477.0,0.00958687368725016,1889,576
5222,970642.0,459292.0,186737.0,0.14099811511757473,156,585
5225,1063984.0,351650.0,55288.0,0.14675688993184313,1586,579
5226,1014012.0,142015.0,41895.0,0.07860872744834817,1686,577
5228,1344748.0,755831.0,155258.0,0.06177205782043861,529,587
5230,1361781.0,187821.0,471546.0,0.08238139582387168,758,578
5232,1241731.0,295221.0,199035.0,0.04186617439882731,1266,582
5234,1628904.0,510554.0,78512.0,0.13752294633333464,1655,580
5236,1296994.0,250195.99999999997,45323.0,0.06654397032488725,1758,578
5242,1149387.0,289771.0,564183.0,0.24384511047482924,227,587
5243,2578815.0,585920.0,1424489.0,0.175376969435767,824,586
5244,1787225.0,241079.0,1099098.0,0.19516622974121023,1158,588
5245,853076.0,1040833.0,560820.0,0.32898604188104685,1178,583
5246,813860.0,324755.0,128402.00000000001,0.14203284331071078,1255,582
5247,574120.0,249219.0,420571.00000000006,0.1915331750637047,1327,582
5248,1329170.0,484366.0,97760.0,0.25305299504986206,1594,581
5250,2228089.0,1758273.9999999998,351011.0,0.23452758179192865,99,582
5252,331926.0,281873.0,81357.0,0.08520131531905997,576,586
5254,2232204.0,4772890.0,993392.0,0.13706800786078427,891,589
5255,1858381.0,764274.0,114557.0,0.15233671076839625,1457,582
5257,1372892.0,143359.0,45167.0,0.029547145351008226,1720,582
5258,1173081.0,495591.0,39649.0,0.10581125102698599,1791,579
5259,1349519.0,274664.0,43687.0,0.12760098994853708,1861,579
5262,989971.0,904135.0,1058378.0,0.1391760340587759,931,588
5263,1797814.0,340117.0,181130.0,0.48607706955758423,1494,586
5264,629691.0,102221.00000000001,37010.0,0.13072731783752245,1638,580
5265,1550359.0,561995.0,75083.0,0.16767790879480346,1693,581
5266,1420418.0,531553.0,54820.0,0.03373122297810148,1767,581
5267,1271819.0,466718.0,47798.0,0.055380021199646114,1869,579
